id_transport_log,id_warehouse,id_store,id_suppliers,journey_status,ts_stock_shipped,ts_stock_received,ts_last_update,id_dim_date_stock_shipped,id_dim_date_stock_received,id_dim_date_last_update
40017,WH09,ST009,17,On-Time,17:05:57,17:05:57,17:05:57,20251103,20251106,20251106
40018,WH09,ST109,18,On-Time,17:06:33,17:06:33,17:06:33,20251103,20251106,20251106
40019,WH10,ST010,19,On-Time,17:07:10,17:07:10,17:07:10,20251103,20251106,20251106
40020,WH10,ST110,20,On-Time,17:07:46,17:07:46,17:07:46,20251103,20251106,20251106
40021,WH11,ST011,1,On-Time,17:08:23,17:08:23,17:08:23,20251103,20251106,20251106
40022,WH11,ST111,2,On-Time,17:08:59,17:08:59,17:08:59,20251103,20251106,20251106
40023,WH12,ST012,3,On-Time,17:09:36,17:09:36,17:09:36,20251103,20251106,20251106
40024,WH12,ST112,4,Late,17:10:12,17:10:12,17:10:12,20251103,20251107,20251107
40025,WH13,ST013,5,On-Time,17:10:49,17:10:49,17:10:49,20251103,20251106,20251106
40026,WH13,ST113,6,On-Time,17:11:25,17:11:25,17:11:25,20251103,20251106,20251106
40027,WH14,ST014,7,On-Time,17:12:02,17:12:02,17:12:02,20251103,20251106,20251106
40028,WH14,ST114,8,On-Time,17:12:38,17:12:38,17:12:38,20251103,20251106,20251106
40029,WH15,ST015,9,On-Time,17:13:15,17:13:15,17:13:15,20251103,20251106,20251106
40030,WH15,ST115,10,On-Time,17:13:51,17:13:51,17:13:51,20251103,20251106,20251106
40031,WH16,ST016,11,On-Time,17:14:28,17:14:28,17:14:28,20251103,20251106,20251106
40032,WH16,ST116,12,On-Time,17:15:04,17:15:04,17:15:04,20251103,20251106,20251106
40033,WH17,ST017,13,Late,17:15:41,17:15:41,17:15:41,20251103,20251107,20251107
40034,WH17,ST117,14,Late,17:16:18,17:16:18,17:16:18,20251103,20251107,20251107
40035,WH18,ST018,15,On-Time,17:16:54,17:16:54,17:16:54,20251103,20251106,20251106
40036,WH18,ST118,16,On-Time,17:17:31,17:17:31,17:17:31,20251103,20251106,20251106
40037,WH19,ST019,17,Late,17:18:07,17:18:07,17:18:07,20251103,20251107,20251107
40038,WH19,ST119,18,On-Time,17:18:44,17:18:44,17:18:44,20251103,20251106,20251106
40039,WH20,ST020,19,On-Time,17:19:20,17:19:20,17:19:20,20251103,20251106,20251106
40040,WH20,ST120,20,On-Time,17:19:57,17:19:57,17:19:57,20251103,20251106,20251106
40041,WH01,ST001,1,On-Time,17:20:33,17:20:33,17:20:33,20251103,20251106,20251106
40042,WH01,ST101,2,On-Time,17:21:10,17:21:10,17:21:10,20251103,20251106,20251106
40043,WH02,ST002,3,On-Time,17:21:46,17:21:46,17:21:46,20251103,20251106,20251106
40044,WH02,ST102,4,On-Time,17:22:23,17:22:23,17:22:23,20251103,20251106,20251106
40045,WH03,ST003,5,On-Time,17:22:59,17:22:59,17:22:59,20251103,20251106,20251106
40046,WH03,ST103,6,On-Time,17:23:36,17:23:36,17:23:36,20251103,20251106,20251106
40047,WH04,ST004,7,On-Time,17:24:12,17:24:12,17:24:12,20251103,20251106,20251106
40048,WH04,ST104,8,On-Time,17:24:49,17:24:49,17:24:49,20251103,20251106,20251106
40049,WH05,ST005,9,On-Time,17:25:26,17:25:26,17:25:26,20251103,20251106,20251106
40050,WH05,ST105,10,On-Time,17:26:02,17:26:02,17:26:02,20251103,20251106,20251106
40051,WH06,ST006,11,On-Time,17:26:39,17:26:39,17:26:39,20251103,20251106,20251106
40052,WH06,ST106,12,On-Time,17:27:15,17:27:15,17:27:15,20251103,20251106,20251106
40053,WH07,ST007,13,On-Time,17:27:52,17:27:52,17:27:52,20251103,20251106,20251106
40054,WH07,ST107,14,On-Time,17:28:28,17:28:28,17:28:28,20251103,20251106,20251106
40055,WH08,ST008,15,On-Time,17:29:05,17:29:05,17:29:05,20251103,20251106,20251106
40056,WH08,ST108,16,On-Time,17:29:41,17:29:41,17:29:41,20251103,20251106,20251106
40057,WH09,ST009,17,On-Time,17:30:18,17:30:18,17:30:18,20251103,20251106,20251106
40058,WH09,ST109,18,On-Time,17:30:54,17:30:54,17:30:54,20251103,20251106,20251106
40059,WH10,ST010,19,On-Time,17:31:31,17:31:31,17:31:31,20251103,20251106,20251106
40060,WH10,ST110,20,On-Time,17:32:07,17:32:07,17:32:07,20251103,20251106,20251106
40061,WH11,ST011,1,On-Time,17:32:44,17:32:44,17:32:44,20251103,20251106,20251106
40062,WH11,ST111,2,Late,17:33:20,17:33:20,17:33:20,20251103,20251107,20251107
40063,WH12,ST012,3,On-Time,17:33:57,17:33:57,17:33:57,20251103,20251106,20251106
40064,WH12,ST112,4,On-Time,17:34:34,17:34:34,17:34:34,20251103,20251106,20251106
40065,WH13,ST013,5,On-Time,17:35:10,17:35:10,17:35:10,20251103,20251106,20251106
40066,WH13,ST113,6,On-Time,17:35:47,17:35:47,17:35:47,20251103,20251106,20251106
40067,WH14,ST014,7,On-Time,17:36:23,17:36:23,17:36:23,20251103,20251106,20251106
40068,WH14,ST114,8,On-Time,17:37:00,17:37:00,17:37:00,20251103,20251106,20251106
40069,WH15,ST015,9,On-Time,17:37:36,17:37:36,17:37:36,20251103,20251106,20251106
40070,WH15,ST115,10,Late,17:38:13,17:38:13,17:38:13,20251103,20251107,20251107
40071,WH16,ST016,11,On-Time,17:38:49,17:38:49,17:38:49,20251103,20251106,20251106
40072,WH16,ST116,12,On-Time,17:39:26,17:39:26,17:39:26,20251103,20251106,20251106
40073,WH17,ST017,13,On-Time,17:40:02,17:40:02,17:40:02,20251103,20251106,20251106
40074,WH17,ST117,14,On-Time,17:40:39,17:40:39,17:40:39,20251103,20251106,20251106
40075,WH18,ST018,15,On-Time,17:41:15,17:41:15,17:41:15,20251103,20251106,20251106
40076,WH18,ST118,16,On-Time,17:41:52,17:41:52,17:41:52,20251103,20251106,20251106
40077,WH19,ST019,17,On-Time,17:42:28,17:42:28,17:42:28,20251103,20251106,20251106
40078,WH19,ST119,18,On-Time,17:43:05,17:43:05,17:43:05,20251103,20251106,20251106
40079,WH20,ST020,19,On-Time,17:43:42,17:43:42,17:43:42,20251103,20251106,20251106
40080,WH20,ST120,20,On-Time,17:44:18,17:44:18,17:44:18,20251103,20251106,20251106
40081,WH01,ST001,1,Late,17:44:55,17:44:55,17:44:55,20251103,20251107,20251107
40082,WH01,ST101,2,On-Time,17:45:31,17:45:31,17:45:31,20251103,20251106,20251106
40083,WH02,ST002,3,On-Time,17:46:08,17:46:08,17:46:08,20251103,20251106,20251106
40084,WH02,ST102,4,On-Time,17:46:44,17:46:44,17:46:44,20251103,20251106,20251106
40085,WH03,ST003,5,On-Time,17:47:21,17:47:21,17:47:21,20251103,20251106,20251106
40086,WH03,ST103,6,On-Time,17:47:57,17:47:57,17:47:57,20251103,20251106,20251106
40087,WH04,ST004,7,On-Time,17:48:34,17:48:34,17:48:34,20251103,20251106,20251106
40088,WH04,ST104,8,On-Time,17:49:10,17:49:10,17:49:10,20251103,20251106,20251106
40089,WH05,ST005,9,On-Time,17:49:47,17:49:47,17:49:47,20251103,20251106,20251106
40090,WH05,ST105,10,On-Time,17:50:23,17:50:23,17:50:23,20251103,20251106,20251106
40091,WH06,ST006,11,On-Time,17:51:00,17:51:00,17:51:00,20251103,20251106,20251106
40092,WH06,ST106,12,On-Time,17:51:36,17:51:36,17:51:36,20251103,20251106,20251106
40093,WH07,ST007,13,On-Time,17:52:13,17:52:13,17:52:13,20251103,20251106,20251106
40094,WH07,ST107,14,On-Time,17:52:49,17:52:49,17:52:49,20251103,20251106,20251106
40095,WH08,ST008,15,On-Time,17:53:26,17:53:26,17:53:26,20251103,20251106,20251106
40096,WH08,ST108,16,On-Time,17:54:03,17:54:03,17:54:03,20251103,20251106,20251106
40097,WH09,ST009,17,On-Time,17:54:39,17:54:39,17:54:39,20251103,20251106,20251106
40098,WH09,ST109,18,On-Time,17:55:16,17:55:16,17:55:16,20251103,20251106,20251106
40099,WH10,ST010,19,On-Time,17:55:52,17:55:52,17:55:52,20251103,20251106,20251106
40100,WH10,ST110,20,On-Time,17:56:29,17:56:29,17:56:29,20251103,20251106,20251106
40101,WH11,ST011,1,On-Time,17:57:05,17:57:05,17:57:05,20251103,20251106,20251106
40102,WH11,ST111,2,On-Time,17:57:42,17:57:42,17:57:42,20251103,20251106,20251106
40103,WH12,ST012,3,On-Time,17:58:18,17:58:18,17:58:18,20251103,20251106,20251106
40104,WH12,ST112,4,On-Time,17:58:55,17:58:55,17:58:55,20251103,20251106,20251106
40105,WH13,ST013,5,On-Time,17:59:31,17:59:31,17:59:31,20251103,20251106,20251106
40106,WH13,ST113,6,On-Time,18:00:08,18:00:08,18:00:08,20251103,20251106,20251106
40107,WH14,ST014,7,On-Time,18:00:44,18:00:44,18:00:44,20251103,20251106,20251106
40108,WH14,ST114,8,On-Time,18:01:21,18:01:21,18:01:21,20251103,20251106,20251106
40109,WH15,ST015,9,On-Time,18:01:57,18:01:57,18:01:57,20251103,20251106,20251106
40110,WH15,ST115,10,On-Time,18:02:34,18:02:34,18:02:34,20251103,20251106,20251106
40111,WH16,ST016,11,On-Time,18:03:11,18:03:11,18:03:11,20251103,20251106,20251106
40112,WH16,ST116,12,On-Time,18:03:47,18:03:47,18:03:47,20251103,20251106,20251106
40113,WH17,ST017,13,On-Time,18:04:24,18:04:24,18:04:24,20251103,20251106,20251106
40114,WH17,ST117,14,Late,18:05:00,18:05:00,18:05:00,20251103,20251107,20251107
40115,WH18,ST018,15,On-Time,18:05:37,18:05:37,18:05:37,20251103,20251106,20251106
40116,WH18,ST118,16,On-Time,18:06:13,18:06:13,18:06:13,20251103,20251106,20251106
40117,WH19,ST019,17,On-Time,18:06:50,18:06:50,18:06:50,20251103,20251106,20251106
40118,WH19,ST119,18,On-Time,18:07:26,18:07:26,18:07:26,20251103,20251106,20251106
40119,WH20,ST020,19,On-Time,18:08:03,18:08:03,18:08:03,20251103,20251106,20251106
40120,WH20,ST120,20,On-Time,18:08:39,18:08:39,18:08:39,20251103,20251106,20251106
40121,WH01,ST001,1,On-Time,18:09:16,18:09:16,18:09:16,20251103,20251106,20251106
40122,WH01,ST101,2,On-Time,18:09:52,18:09:52,18:09:52,20251103,20251106,20251106
40123,WH02,ST002,3,On-Time,18:10:29,18:10:29,18:10:29,20251103,20251106,20251106
40124,WH02,ST102,4,On-Time,18:11:05,18:11:05,18:11:05,20251103,20251106,20251106
40125,WH03,ST003,5,On-Time,18:11:42,18:11:42,18:11:42,20251103,20251106,20251106
40126,WH03,ST103,6,On-Time,18:12:19,18:12:19,18:12:19,20251103,20251106,20251106
40127,WH04,ST004,7,On-Time,18:12:55,18:12:55,18:12:55,20251103,20251106,20251106
40128,WH04,ST104,8,On-Time,18:13:32,18:13:32,18:13:32,20251103,20251106,20251106
40129,WH05,ST005,9,On-Time,18:14:08,18:14:08,18:14:08,20251103,20251106,20251106
40130,WH05,ST105,10,Late,18:14:45,18:14:45,18:14:45,20251103,20251107,20251107
40131,WH06,ST006,11,On-Time,18:15:21,18:15:21,18:15:21,20251103,20251106,20251106
40132,WH06,ST106,12,On-Time,18:15:58,18:15:58,18:15:58,20251103,20251106,20251106
40133,WH07,ST007,13,On-Time,18:16:34,18:16:34,18:16:34,20251103,20251106,20251106
40134,WH07,ST107,14,On-Time,18:17:11,18:17:11,18:17:11,20251103,20251106,20251106
40135,WH08,ST008,15,On-Time,18:17:47,18:17:47,18:17:47,20251103,20251106,20251106
40136,WH08,ST108,16,On-Time,18:18:24,18:18:24,18:18:24,20251103,20251106,20251106
40137,WH09,ST009,17,On-Time,18:19:00,18:19:00,18:19:00,20251103,20251106,20251106
40138,WH09,ST109,18,On-Time,18:19:37,18:19:37,18:19:37,20251103,20251106,20251106
40139,WH10,ST010,19,On-Time,18:20:13,18:20:13,18:20:13,20251103,20251106,20251106
40140,WH10,ST110,20,Late,18:20:50,18:20:50,18:20:50,20251103,20251107,20251107
40141,WH11,ST011,1,On-Time,18:21:27,18:21:27,18:21:27,20251103,20251106,20251106
40142,WH11,ST111,2,On-Time,18:22:03,18:22:03,18:22:03,20251103,20251106,20251106
40143,WH12,ST012,3,On-Time,18:22:40,18:22:40,18:22:40,20251103,20251106,20251106
40144,WH12,ST112,4,On-Time,18:23:16,18:23:16,18:23:16,20251103,20251106,20251106
40145,WH13,ST013,5,On-Time,18:23:53,18:23:53,18:23:53,20251103,20251106,20251106
40146,WH13,ST113,6,On-Time,18:24:29,18:24:29,18:24:29,20251103,20251106,20251106
40147,WH14,ST014,7,On-Time,18:25:06,18:25:06,18:25:06,20251103,20251106,20251106
40148,WH14,ST114,8,On-Time,18:25:42,18:25:42,18:25:42,20251103,20251106,20251106
40149,WH15,ST015,9,On-Time,18:26:19,18:26:19,18:26:19,20251103,20251106,20251106
40150,WH15,ST115,10,On-Time,18:26:55,18:26:55,18:26:55,20251103,20251106,20251106
40151,WH16,ST016,11,Late,18:27:32,18:27:32,18:27:32,20251103,20251108,20251108
40152,WH16,ST116,12,On-Time,18:28:08,18:28:08,18:28:08,20251103,20251106,20251106
40153,WH17,ST017,13,On-Time,18:28:45,18:28:45,18:28:45,20251103,20251106,20251106
40154,WH17,ST117,14,On-Time,18:29:21,18:29:21,18:29:21,20251103,20251106,20251106
40155,WH18,ST018,15,On-Time,18:29:58,18:29:58,18:29:58,20251103,20251106,20251106
40156,WH18,ST118,16,On-Time,18:30:35,18:30:35,18:30:35,20251103,20251106,20251106
40157,WH19,ST019,17,On-Time,18:31:11,18:31:11,18:31:11,20251103,20251106,20251106
40158,WH19,ST119,18,On-Time,18:31:48,18:31:48,18:31:48,20251103,20251106,20251106
40159,WH20,ST020,19,Late,18:32:24,18:32:24,18:32:24,20251103,20251107,20251107
40160,WH20,ST120,20,On-Time,18:33:01,18:33:01,18:33:01,20251103,20251106,20251106
40161,WH01,ST001,1,On-Time,18:33:37,18:33:37,18:33:37,20251103,20251106,20251106
40162,WH01,ST101,2,On-Time,18:34:14,18:34:14,18:34:14,20251103,20251106,20251106
40163,WH02,ST002,3,On-Time,18:34:50,18:34:50,18:34:50,20251103,20251106,20251106
40164,WH02,ST102,4,Late,18:35:27,18:35:27,18:35:27,20251103,20251108,20251108
40165,WH03,ST003,5,On-Time,18:36:03,18:36:03,18:36:03,20251103,20251106,20251106
40166,WH03,ST103,6,On-Time,18:36:40,18:36:40,18:36:40,20251103,20251106,20251106
40167,WH04,ST004,7,On-Time,18:37:16,18:37:16,18:37:16,20251103,20251106,20251106
40168,WH04,ST104,8,On-Time,18:37:53,18:37:53,18:37:53,20251103,20251106,20251106
40169,WH05,ST005,9,On-Time,18:38:29,18:38:29,18:38:29,20251103,20251106,20251106
40170,WH05,ST105,10,On-Time,18:39:06,18:39:06,18:39:06,20251103,20251106,20251106
40171,WH06,ST006,11,On-Time,18:39:42,18:39:42,18:39:42,20251103,20251106,20251106
40172,WH06,ST106,12,On-Time,18:40:19,18:40:19,18:40:19,20251103,20251106,20251106
40173,WH07,ST007,13,On-Time,18:40:56,18:40:56,18:40:56,20251103,20251106,20251106
40174,WH07,ST107,14,On-Time,18:41:32,18:41:32,18:41:32,20251103,20251106,20251106
40175,WH08,ST008,15,On-Time,18:42:09,18:42:09,18:42:09,20251103,20251106,20251106
40176,WH08,ST108,16,On-Time,18:42:45,18:42:45,18:42:45,20251103,20251106,20251106
40177,WH09,ST009,17,On-Time,18:43:22,18:43:22,18:43:22,20251103,20251106,20251106
40178,WH09,ST109,18,On-Time,18:43:58,18:43:58,18:43:58,20251103,20251106,20251106
40179,WH10,ST010,19,On-Time,18:44:35,18:44:35,18:44:35,20251103,20251106,20251106
40180,WH10,ST110,20,On-Time,18:45:11,18:45:11,18:45:11,20251103,20251106,20251106
40181,WH11,ST011,1,On-Time,18:45:48,18:45:48,18:45:48,20251103,20251106,20251106
40182,WH11,ST111,2,On-Time,18:46:24,18:46:24,18:46:24,20251103,20251106,20251106
40183,WH12,ST012,3,On-Time,18:47:01,18:47:01,18:47:01,20251103,20251106,20251106
40184,WH12,ST112,4,On-Time,18:47:37,18:47:37,18:47:37,20251103,20251106,20251106
40185,WH13,ST013,5,On-Time,18:48:14,18:48:14,18:48:14,20251103,20251106,20251106
40186,WH13,ST113,6,On-Time,18:48:50,18:48:50,18:48:50,20251103,20251106,20251106
40187,WH14,ST014,7,On-Time,18:49:27,18:49:27,18:49:27,20251103,20251106,20251106
40188,WH14,ST114,8,Late,18:50:04,18:50:04,18:50:04,20251103,20251108,20251108
40189,WH15,ST015,9,On-Time,18:50:40,18:50:40,18:50:40,20251103,20251106,20251106
40190,WH15,ST115,10,Late,18:51:17,18:51:17,18:51:17,20251103,20251107,20251107
40191,WH16,ST016,11,On-Time,18:51:53,18:51:53,18:51:53,20251103,20251106,20251106
40192,WH16,ST116,12,On-Time,18:52:30,18:52:30,18:52:30,20251103,20251106,20251106
40193,WH17,ST017,13,On-Time,18:53:06,18:53:06,18:53:06,20251103,20251106,20251106
40194,WH17,ST117,14,On-Time,18:53:43,18:53:43,18:53:43,20251103,20251106,20251106
40195,WH18,ST018,15,On-Time,18:54:19,18:54:19,18:54:19,20251103,20251106,20251106
40196,WH18,ST118,16,On-Time,18:54:56,18:54:56,18:54:56,20251103,20251106,20251106
40197,WH19,ST019,17,On-Time,18:55:32,18:55:32,18:55:32,20251103,20251106,20251106
40198,WH19,ST119,18,On-Time,18:56:09,18:56:09,18:56:09,20251103,20251106,20251106
40199,WH20,ST020,19,On-Time,18:56:45,18:56:45,18:56:45,20251103,20251106,20251106
40200,WH20,ST120,20,On-Time,18:57:22,18:57:22,18:57:22,20251103,20251106,20251106
40201,WH01,ST001,1,On-Time,18:57:58,18:57:58,18:57:58,20251103,20251106,20251106
40202,WH01,ST101,2,On-Time,18:58:35,18:58:35,18:58:35,20251103,20251106,20251106
40203,WH02,ST002,3,On-Time,18:59:12,18:59:12,18:59:12,20251103,20251106,20251106
40204,WH02,ST102,4,On-Time,18:59:48,18:59:48,18:59:48,20251103,20251106,20251106
40205,WH03,ST003,5,On-Time,19:00:25,19:00:25,19:00:25,20251103,20251106,20251106
40206,WH03,ST103,6,On-Time,19:01:01,19:01:01,19:01:01,20251103,20251106,20251106
40207,WH04,ST004,7,On-Time,19:01:38,19:01:38,19:01:38,20251103,20251106,20251106
40208,WH04,ST104,8,On-Time,19:02:14,19:02:14,19:02:14,20251103,20251106,20251106
40209,WH05,ST005,9,On-Time,19:02:51,19:02:51,19:02:51,20251103,20251106,20251106
40210,WH05,ST105,10,On-Time,19:03:27,19:03:27,19:03:27,20251103,20251106,20251106
40211,WH06,ST006,11,On-Time,19:04:04,19:04:04,19:04:04,20251103,20251106,20251106
40212,WH06,ST106,12,On-Time,19:04:40,19:04:40,19:04:40,20251103,20251106,20251106
40213,WH07,ST007,13,On-Time,19:05:17,19:05:17,19:05:17,20251103,20251106,20251106
40214,WH07,ST107,14,On-Time,19:05:53,19:05:53,19:05:53,20251103,20251106,20251106
40215,WH08,ST008,15,On-Time,19:06:30,19:06:30,19:06:30,20251103,20251106,20251106
40216,WH08,ST108,16,On-Time,19:07:06,19:07:06,19:07:06,20251103,20251106,20251106
40217,WH09,ST009,17,On-Time,19:07:43,19:07:43,19:07:43,20251103,20251106,20251106
40218,WH09,ST109,18,On-Time,19:08:20,19:08:20,19:08:20,20251103,20251106,20251106
40219,WH10,ST010,19,On-Time,19:08:56,19:08:56,19:08:56,20251103,20251106,20251106
40220,WH10,ST110,20,On-Time,19:09:33,19:09:33,19:09:33,20251103,20251106,20251106
40221,WH11,ST011,1,On-Time,19:10:09,19:10:09,19:10:09,20251103,20251106,20251106
40222,WH11,ST111,2,On-Time,19:10:46,19:10:46,19:10:46,20251103,20251106,20251106
40223,WH12,ST012,3,On-Time,19:11:22,19:11:22,19:11:22,20251103,20251106,20251106
40224,WH12,ST112,4,Late,19:11:59,19:11:59,19:11:59,20251103,20251107,20251107
40225,WH13,ST013,5,On-Time,19:12:35,19:12:35,19:12:35,20251103,20251106,20251106
40226,WH13,ST113,6,On-Time,19:13:12,19:13:12,19:13:12,20251103,20251106,20251106
40227,WH14,ST014,7,On-Time,19:13:48,19:13:48,19:13:48,20251103,20251106,20251106
40228,WH14,ST114,8,On-Time,19:14:25,19:14:25,19:14:25,20251103,20251106,20251106
40229,WH15,ST015,9,On-Time,19:15:01,19:15:01,19:15:01,20251103,20251106,20251106
40230,WH15,ST115,10,On-Time,19:15:38,19:15:38,19:15:38,20251103,20251106,20251106
40231,WH16,ST016,11,On-Time,19:16:14,19:16:14,19:16:14,20251103,20251106,20251106
40232,WH16,ST116,12,On-Time,19:16:51,19:16:51,19:16:51,20251103,20251106,20251106
40233,WH17,ST017,13,On-Time,19:17:27,19:17:27,19:17:27,20251103,20251106,20251106
40234,WH17,ST117,14,On-Time,19:18:04,19:18:04,19:18:04,20251103,20251106,20251106
40235,WH18,ST018,15,Late,19:18:41,19:18:41,19:18:41,20251103,20251107,20251107
40236,WH18,ST118,16,Late,19:19:17,19:19:17,19:19:17,20251103,20251107,20251107
40237,WH19,ST019,17,On-Time,19:19:54,19:19:54,19:19:54,20251103,20251106,20251106
40238,WH19,ST119,18,On-Time,19:20:30,19:20:30,19:20:30,20251103,20251106,20251106
40239,WH20,ST020,19,Late,19:21:07,19:21:07,19:21:07,20251103,20251107,20251107
40240,WH20,ST120,20,Late,19:21:43,19:21:43,19:21:43,20251103,20251108,20251108
40241,WH01,ST001,1,Late,19:22:20,19:22:20,19:22:20,20251103,20251107,20251107
40242,WH01,ST101,2,On-Time,19:22:56,19:22:56,19:22:56,20251103,20251106,20251106
40243,WH02,ST002,3,On-Time,19:23:33,19:23:33,19:23:33,20251103,20251106,20251106
40244,WH02,ST102,4,Late,19:24:09,19:24:09,19:24:09,20251103,20251107,20251107
40245,WH03,ST003,5,On-Time,19:24:46,19:24:46,19:24:46,20251103,20251106,20251106
40246,WH03,ST103,6,On-Time,19:25:22,19:25:22,19:25:22,20251103,20251106,20251106
40247,WH04,ST004,7,On-Time,19:25:59,19:25:59,19:25:59,20251103,20251106,20251106
40248,WH04,ST104,8,On-Time,19:26:35,19:26:35,19:26:35,20251103,20251106,20251106
40249,WH05,ST005,9,On-Time,19:27:12,19:27:12,19:27:12,20251103,20251106,20251106
40250,WH05,ST105,10,On-Time,19:27:49,19:27:49,19:27:49,20251103,20251106,20251106
40251,WH06,ST006,11,On-Time,19:28:25,19:28:25,19:28:25,20251103,20251106,20251106
40252,WH06,ST106,12,On-Time,19:29:02,19:29:02,19:29:02,20251103,20251106,20251106
40253,WH07,ST007,13,On-Time,19:29:38,19:29:38,19:29:38,20251103,20251106,20251106
40254,WH07,ST107,14,On-Time,19:30:15,19:30:15,19:30:15,20251103,20251106,20251106
40255,WH08,ST008,15,On-Time,19:30:51,19:30:51,19:30:51,20251103,20251106,20251106
40256,WH08,ST108,16,On-Time,19:31:28,19:31:28,19:31:28,20251103,20251106,20251106
40257,WH09,ST009,17,On-Time,19:32:04,19:32:04,19:32:04,20251103,20251106,20251106
40258,WH09,ST109,18,On-Time,19:32:41,19:32:41,19:32:41,20251103,20251106,20251106
40259,WH10,ST010,19,On-Time,19:33:17,19:33:17,19:33:17,20251103,20251106,20251106
40260,WH10,ST110,20,On-Time,19:33:54,19:33:54,19:33:54,20251103,20251106,20251106
40261,WH11,ST011,1,On-Time,19:34:30,19:34:30,19:34:30,20251103,20251106,20251106
40262,WH11,ST111,2,On-Time,19:35:07,19:35:07,19:35:07,20251103,20251106,20251106
40263,WH12,ST012,3,On-Time,19:35:43,19:35:43,19:35:43,20251103,20251106,20251106
40264,WH12,ST112,4,On-Time,19:36:20,19:36:20,19:36:20,20251103,20251106,20251106
40265,WH13,ST013,5,Late,19:36:57,19:36:57,19:36:57,20251103,20251107,20251107
40266,WH13,ST113,6,On-Time,19:37:33,19:37:33,19:37:33,20251103,20251106,20251106
40267,WH14,ST014,7,On-Time,19:38:10,19:38:10,19:38:10,20251103,20251106,20251106
40268,WH14,ST114,8,On-Time,19:38:46,19:38:46,19:38:46,20251103,20251106,20251106
40269,WH15,ST015,9,On-Time,19:39:23,19:39:23,19:39:23,20251103,20251106,20251106
40270,WH15,ST115,10,On-Time,19:39:59,19:39:59,19:39:59,20251103,20251106,20251106
40271,WH16,ST016,11,On-Time,19:40:36,19:40:36,19:40:36,20251103,20251106,20251106
40272,WH16,ST116,12,On-Time,19:41:12,19:41:12,19:41:12,20251103,20251106,20251106
40273,WH17,ST017,13,On-Time,19:41:49,19:41:49,19:41:49,20251103,20251106,20251106
40274,WH17,ST117,14,On-Time,19:42:25,19:42:25,19:42:25,20251103,20251106,20251106
40275,WH18,ST018,15,On-Time,19:43:02,19:43:02,19:43:02,20251103,20251106,20251106
40276,WH18,ST118,16,On-Time,19:43:38,19:43:38,19:43:38,20251103,20251106,20251106
40277,WH19,ST019,17,On-Time,19:44:15,19:44:15,19:44:15,20251103,20251106,20251106
40278,WH19,ST119,18,On-Time,19:44:51,19:44:51,19:44:51,20251103,20251106,20251106
40279,WH20,ST020,19,On-Time,19:45:28,19:45:28,19:45:28,20251103,20251106,20251106
